Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250400905000232,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,235,602,2.56,1.49,959.74,1597295.95,1111.02,1681415.62,637.96,949723.94,956.94,1119841.37,NA
250400905000233,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,62,222,3.58,2.15,497.15,101139.67,531.43,89696.95,250.9,94291.57,437.85,82577.26,NA
250400905000234,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,330,1167,3.54,2.04,1680.67,6395674.21,1744.09,6526819.94,764.87,2691661.67,1325.17,3923019.92,NA
250400905000235,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,259,975,3.76,3.9,696.25,1143188.55,939.22,1314811.31,384.98,556190.47,780.9,819698.61,NA
250400905000236,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,1,88,308,3.5,2.71,543.39,139890.01,613.05,114794.72,313.74,120571.76,492.74,101041.55,NA
250400905000237,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,244,552,2.26,1.43,1984.39,4265097.76,2051.65,4271696.19,1363.28,2993822.95,1701.43,3161517.85,NA
250400905000238,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,160,396,2.48,1.28,1970.62,4505558.89,2388.63,4462486.39,1322.89,3251905.45,1987.19,3566149.49,NA
250400905000239,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,255,962,3.77,3.24,457.49,160006.96,566.32,136324.65,290.93,122888.45,497.52,107334.95,NA
250400905000240,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,203,715,3.52,3.72,456.35,58606.57,485.03,48328.42,272.98,72359.17,399.31,55355.32,NA
250400905000241,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,251,965,3.84,3.64,239.2,65845.17,375.24,52160.92,196.9,61965.44,400.65,44406.88,NA
250400905000242,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,150,514,3.43,3.45,430.13,218454.76,492.52,219420.24,232.21,128085.2,448.51,150487.18,NA
250400905000243,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,275,957,3.48,3.21,490.44,88276.95,508.94,82166.07,283.35,89533.76,429.85,72817.7,NA
250400905000244,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,146,540,3.7,3.49,272.72,63760.49,382.86,47184.11,231.95,63232.71,408.82,39041.93,NA
250400905000245,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,99,333,3.36,3.5,382.83,55665.43,421.11,44992.05,220.72,62483.69,365.61,50452.57,NA
250400905000246,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,250,919,3.68,3.51,410.14,91445.35,449.71,82432.06,214.15,74388.27,366.9,71398.92,NA
250400905000247,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,271,920,3.39,2.34,521.06,98227.33,555.94,85363.06,320.62,189196.51,535.52,200951.84,NA
250400905000248,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,276,944,3.42,1.74,1062.46,676185.93,1098.28,659583.51,531.15,528844.34,928.09,555719.8,NA
250400905000249,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,345,1196,3.47,2.43,1013.22,1016987.6,1031.15,1016494.15,528.03,612115.62,832.53,711761.82,NA
250400905000250,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,562,1884,3.35,2.4,700.95,351751.23,726.81,345921.1,400.65,261632.93,615.53,269697.6,NA
250400905000251,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,170,586,3.45,2.36,591.47,208548.42,648.71,191488.91,346.79,154085.44,541.85,134998.44,NA
250400905000252,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,1,246,907,3.69,4.71,457.62,95817,516.39,77688.69,243.15,89963.56,477.85,64579.82,NA
250400905000253,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,289,1084,3.75,2.61,479.42,109890.35,556.43,84588.66,214.2,95192.28,495.09,80917.39,NA
250400905000254,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,240,800,3.33,3.03,410.72,96482.98,516.09,66699.87,234.71,84981.23,459.68,62956.54,NA
250400905000255,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,0,308,1083,3.52,2.45,483.68,225864.73,603.13,209534.55,327.48,201124.06,570.73,211710.96,NA
250400905000256,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009049,Acácio Figueiredo,1,1,221,811,3.67,2.53,511.6,142551.17,571.03,125086.47,279.4,115254.89,529.89,85766.3,NA
250400905000257,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,1,249,907,3.64,2.67,343.96,92762.26,439.22,76531.1,197.04,74271.88,399.21,69754.87,NA
250400905000258,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,343,1264,3.69,2.88,331.14,89116.26,414.53,76946.86,223.33,98249.91,404.88,104626.23,NA
250400905000259,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,1,238,807,3.39,2,522.04,175388.11,554.67,168220.61,283.61,129949.02,472.45,127249.4,NA
250400905000260,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,237,852,3.59,2.92,356.45,61531.37,404.21,50419.09,214.31,70141.75,393,58368.03,NA
250400905000261,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,1,249,896,3.6,2.73,431.09,89017.1,487.91,72952.32,246.7,81646.75,414.82,67513.39,NA
250400905000262,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,217,737,3.4,3.11,595.78,197151.4,640.02,183408.2,340.29,172648.37,585.02,153588.12,NA
250400905000263,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,271,910,3.36,2.22,530.08,315877.84,748.19,282487.81,379.23,265556.09,732.34,254194.62,NA
250400905000264,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,225,799,3.55,2.39,1244.62,1287259.01,1320.94,1265275.77,628.37,784947.08,1005.68,877029.27,NA
250400905000265,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,125,457,3.66,3.5,442.02,113526.03,488.96,102533.15,240.6,121175.18,441.71,133694.31,NA
250400905000266,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,250,834,3.34,1.92,580.57,299457.76,697.8,278018.06,414.94,249013.96,658.63,234725.18,NA
250400905000267,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,175,636,3.63,2.72,1195.78,1558597.02,1238.24,1561380.41,556.12,832274.64,958.53,1049462.34,NA
250400905000268,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,108,358,3.31,2.65,741.37,547163.94,899.64,521297.41,423.39,450483.7,819.1,548028.73,NA
250400905000269,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,160,566,3.54,2.67,859.64,874835.93,910.88,880344.11,497.73,490548.39,757.13,550001.15,NA
250400905000270,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,311,1023,3.29,1.61,819.24,600782.77,991.37,556193.1,485.06,417853.28,858.75,418859.9,NA
250400905000271,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,327,1138,3.48,2.44,778.2,431465.59,818.24,420869.78,433.1,294596.89,693.37,291164.89,NA
250400905000272,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,273,960,3.52,2.16,938.3,1481832.96,989.02,1511886.07,495.8,685172.3,791.21,860013.07,NA
250400905000273,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,386,1351,3.5,2.57,779.75,386092.07,822.36,372111.54,422.89,269309.07,693.96,253801.13,NA
250400905000274,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,216,835,3.87,2.49,711.11,779011.3,843.95,812611.67,413.21,564061.25,697.73,754398.09,NA
250400905000275,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,413,1464,3.54,2.75,669.37,364443.64,718.05,355971.29,418.01,260866.58,627.02,260247.71,NA
250400905000276,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,319,1115,3.5,2.49,724.72,589579.95,834.61,587255.2,456.15,418096.75,714.23,470401.87,NA
250400905000277,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,319,1120,3.51,2.85,607.9,346485.98,754.56,319309.88,415.44,287403.28,705.8,283332.26,NA
250400905000278,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,291,1012,3.48,1.8,603.75,632406.08,750.82,676220.59,418.25,358621.45,680.44,405110.42,NA
250400905000279,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,274,967,3.53,2.47,921.85,2652960.4,964.08,2734074.09,492.09,1090635.88,705.85,1414092.81,NA
250400905000280,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,331,1216,3.67,2.53,725.77,675816.14,861.04,685337.83,407.95,372044.07,718.63,432219.74,NA
250400905000281,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,338,1154,3.41,2.84,826.84,532654.84,870.63,522708.97,450.7,330959.95,705.59,338295.93,NA
250400905000282,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,188,651,3.46,2.09,886.34,841107.9,925.73,842028.26,476.95,464461.3,740.22,526125.5,NA
250400905000283,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,317,1178,3.72,2.65,840.74,1076240.23,976.24,1117568.31,436.77,563329.43,798.92,741412.18,NA
250400905000284,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,278,955,3.44,2.54,692.06,238548.38,734.32,222018.17,438.25,245640.6,669.98,220223.48,NA
250400905000285,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,350,1215,3.47,2.07,838.13,469228.41,857.73,463371.34,482.32,432534.64,723.14,474407.01,NA
250400905000286,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,374,1276,3.41,2.03,903,1327536.33,935.52,1344969.46,481.01,742973.78,763.85,964103.15,NA
250400905000287,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,168,613,3.65,3.06,571.43,121949.44,603.78,109242.86,315.44,118645.1,478.16,101990.46,NA
250400905000288,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,229,902,3.94,3.83,496.55,142371.39,544.06,130084.81,285.62,147003.88,485.96,152771.19,NA
250400905000289,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,276,965,3.5,1.95,703.67,226801.71,721.99,219455.88,382.72,202683.47,603.4,186360.24,NA
250400905000290,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,174,638,3.67,1.54,783.3,415480.16,811.27,407576.34,404,271275.18,650.68,276420.22,NA
250400905000291,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,316,1119,3.54,2.03,571.35,171405.55,681.31,129319.52,296.83,157866.6,649.15,116445.48,NA
250400905000292,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,327,1190,3.64,2.42,792.28,368727.12,825.08,356891.49,415.05,258825,677.91,244525.88,NA
250400905000293,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,364,1263,3.47,2.5,647.23,276340.7,671.2,270469.08,366.01,206957.39,559.24,208156.31,NA
250400905000294,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,232,849,3.66,2.75,462.55,130934.87,596.18,88861.88,319.95,142698.09,588.51,104327.6,NA
250400905000295,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,1,330,1177,3.57,3.26,544.73,146537.89,583.64,134256.25,302.65,122419.36,507.54,101269.98,NA
250400905000296,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,1,286,1099,3.84,3.62,489.29,104011.98,528.06,91732.97,256.49,97260.6,458.36,81247.21,NA
250400905000297,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,1,273,994,3.64,2.91,424.64,158816.44,582.55,125717.69,228.62,224763.37,581.06,366897.46,NA
250400905000298,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,305,1118,3.67,2.44,319.73,185628.56,495.02,200702.7,208.47,105189.48,440.48,120096.39,NA
250400905000299,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009037,Ramadinha,1,0,149,502,3.37,2.67,452.89,148537.9,523.1,134730.54,259.14,117240.28,466.92,114212.32,NA
250400905000300,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009037,Ramadinha,1,0,247,889,3.6,3,495.99,661758.54,564.56,714778.03,257.12,284230.09,455.05,413269.87,NA
250400905000301,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,357,1321,3.7,2.86,629.15,202758.1,660.61,192083.28,338.3,174867.2,580.1,159560.73,NA
250400905000302,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,256,899,3.51,2.24,981.93,1438301.32,1034.46,1460999.4,494.35,733744.87,832.76,954692.46,NA
250400905000303,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,310,1144,3.69,3.29,701.04,677396.01,1010.8,663536.47,587.05,623227.72,947.22,664497.5,NA
250400905000304,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,297,1114,3.75,2.82,1486.99,49152649.28,1647.9,54225177.79,662.96,15151908.65,1171.38,26196061.84,NA
250400905000305,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,185,640,3.46,1.79,895.85,532462.3,980.67,499502.9,513.47,435822.24,830.04,441770.86,NA
250400905000306,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,280,962,3.44,1.33,987.11,613977.68,1079.66,571458.49,588.77,463541.69,947.24,406105.23,NA
250400905000307,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,307,1089,3.55,2.41,1335.79,1753528.08,1414.09,1745563.32,703.24,1066253.47,1112.13,1231742.49,NA
250400905000308,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,306,1012,3.31,2.21,772.92,782380.43,899.29,796709.84,470.3,457322.6,773.63,517733.09,NA
250400905000309,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,261,915,3.51,2.38,876.5,822005.5,961.2,820017.42,484.32,475767.2,766.38,536798.57,NA
