Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
251620105000003,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,293,942,3.22,2.01,1112.8,2945297.37,1254.04,3142762.88,684.9,1614823.69,1064.14,2106309.81,NA
251620105000004,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,332,1114,3.36,2.54,1636.98,7925447.18,1672.24,8037534.05,895.61,3948592.54,1280.37,5154049.78,NA
251620105000005,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,252,807,3.2,2.6,1214.76,3885973.19,1360.53,4155159.47,770.63,1890243.36,1129.94,2366555.5,NA
251620105000006,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,193,659,3.41,2.96,869.17,2614484.5,958.57,2798759.19,489.74,1771009.22,818.67,2693965.92,NA
251620105000007,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,144,473,3.28,2.39,1088.64,988980.41,1127.8,980328.79,591.22,612528.69,891.06,656154.47,NA
251620105000008,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,316,1109,3.51,2.2,622.48,575447.29,695.07,592155.73,365.32,302286.89,543.62,352973.02,NA
251620105000009,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,234,811,3.47,2.65,2288.1,49525704.47,2411.78,51915240.89,1238.47,18513219.85,1841.17,26429310.69,NA
251620105000010,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,234,739,3.16,2.71,1314.18,3811836.07,1366.74,3892823.91,791.34,2811307.63,1126.74,3626745.16,NA
251620105000011,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,360,1197,3.33,2.58,578.74,719578.97,651.08,762560.36,342.52,350397.81,536.34,444863.3,NA
251620105000012,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,260,893,3.43,2.05,818.85,730485.55,883.41,731047.73,508.4,496314.36,780.69,549661.91,NA
251620105000013,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,343,1083,3.16,2.24,2069.54,10419305.41,2125.3,10582032.83,1168.7,5381295.69,1701.97,6931446.66,NA
251620105000014,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,229,772,3.37,2.91,1914.49,4994869.91,2011.1,5052893.09,1080.02,2756937.65,1618.85,3261215.88,NA
251620105000015,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,285,1009,3.54,2.35,1908.89,5527336.21,1985.52,5597333.2,1004.53,2882539.18,1522.5,3581465.39,NA
251620105000016,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,353,1229,3.48,1.87,1348.83,2748706.18,1442.84,2804812.85,734.3,1716948.42,1162.27,2220975.05,NA
251620105000017,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,241,810,3.36,2.2,875.76,811880.9,942.22,810868.53,509.41,614877.21,804.4,733911.2,NA
251620105000018,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,290,1006,3.47,2.35,584.48,132416.36,618.61,118986.19,331.54,129863.16,542.87,97853.74,NA
251620105000019,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,330,1107,3.35,2.29,776.75,868050.87,811.16,878627.65,426.91,452977.99,630.19,540705.62,NA
251620105000020,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,275,1010,3.67,3.48,362.4,58495.16,398.64,49863.44,217.85,60571.57,339.36,53105.88,NA
251620105000021,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,273,960,3.52,3.17,590.67,399086.16,613.13,400495.84,349,367880.11,503.32,453037.43,NA
251620105000022,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,232,810,3.49,2.35,605.66,309876.55,632.94,306552.09,353.55,193358.37,503.05,199927.61,NA
251620105000023,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,195,646,3.31,2.02,641.11,588169.98,710.32,602585.25,435.46,368019.96,640.93,410089.05,NA
251620105000024,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,207,661,3.19,2.39,595.17,313242.68,680.66,299973.01,434.84,250200.19,637.99,237449.01,NA
251620105000025,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,253,846,3.34,2.27,773.34,734026.22,850.67,741676.77,427.99,477022.78,757.54,594963.71,NA
251620105000026,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,405,1412,3.49,2.15,747.88,946267.75,1023.28,1013137.51,412.9,598055.8,871.44,863095.36,NA
251620105000027,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,410,1430,3.49,2.52,609.3,485350.48,703.7,494142.77,324.5,287923.05,606.92,367222.86,NA
251620105000028,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,260,901,3.47,2.3,990.1,1015862.94,1055.03,1013971.58,545.31,645649.41,843.96,747407,NA
251620105000029,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,243,858,3.53,3,502.31,177580.64,559.91,165637.28,298.57,126242.49,482.97,115127.14,NA
251620105000030,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,249,887,3.56,2.63,466.07,125534.81,495.94,118735.94,294.1,134718.62,450.96,135835.78,NA
251620105000031,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,262,941,3.59,2.38,443.48,236556.1,537.92,236128.27,234.11,135256.23,448.96,162990.24,NA
251620105000032,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,299,1057,3.54,2.63,520.33,350299.56,563.7,355065.94,321.97,236440.72,476.52,276354.56,NA
251620105000033,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,327,1165,3.56,2.5,620.81,2147607.34,749.1,2496582.91,345.61,921930.3,609.2,1465472.26,NA
251620105000034,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,237,780,3.29,2.23,562.72,155508.35,595.38,145042.8,349.93,131419.13,485.65,116445.49,NA
251620105000035,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,404,1483,3.67,1.87,816.7,1326204.82,916.52,1397006.63,429.61,678136.85,748.07,942980.77,NA
251620105000036,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,306,1207,3.94,3.88,730.65,1470238.16,795.65,1549604.04,328.05,511680.21,590.19,766230.89,NA
251620105000037,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,187,630,3.37,2.11,509.37,152764.78,538.15,145869.86,283.71,137464,443.46,144044.65,NA
251620105000038,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,205,742,3.62,2.84,436.95,73194.55,494.89,54121.48,252.56,85426.65,465.7,58172.71,NA
251620105000039,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,339,1205,3.55,2.61,450.75,158013.25,482.03,153887.4,244.52,106751.49,387.29,113799.85,NA
251620105000040,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,128,454,3.55,2.16,439.33,203426.58,502.09,200953.74,272.54,117876.88,412.97,120630.93,NA
251620105000041,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,169,608,3.6,2.37,465.6,83036.05,494.89,73707.89,274.54,78284.15,389.19,66322.74,NA
251620105000042,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,44,144,3.27,1.78,484.2,79598.77,484.2,79598.77,281.95,77873.93,401.57,62724.94,NA
251620105000043,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,211,708,3.36,2.56,726.04,11713002.88,765.98,12329714.42,426.49,4440345.71,576.08,5914885.59,NA
251620105000044,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,136,467,3.43,2.63,337.78,125020.83,421.45,120686.79,230.67,82236.59,382.89,78203.99,NA
251620105000045,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,226,755,3.34,1.83,383.98,100053.46,438.28,90355.01,251.5,82266.72,368.69,77382.98,NA
251620105000046,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,208,667,3.21,1.8,355.26,78692.08,393.06,72173.62,223.88,69508.85,353.21,63965.64,NA
251620105000047,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),5,0,38,114,3,1.35,431.74,54598.9,443.41,50797.91,278.26,70546.78,428.09,43982.77,NA
251620105000048,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,103,379,3.68,2.61,408.97,264583.52,429.84,269160.47,217.03,130544.55,354.05,164621.79,NA
251620105000049,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,192,684,3.56,2.51,349.76,85805.73,422.35,72873.84,223.48,73671.9,366.45,68398.04,NA
251620105000050,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,53,200,3.77,2.22,255.09,35671.59,300.44,28222.48,170.14,35055.43,254.45,30937.46,NA
251620105000051,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,281,1043,3.71,2.67,413.48,316995.93,443.47,326723.67,228.09,155967.64,341.74,194908.89,NA
251620105000052,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,259,910,3.51,1.9,540.88,149249.91,553.7,145672.88,319.04,130467.85,440.44,126636.22,NA
251620105000053,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,221,788,3.57,1.92,351.25,287644.69,453.95,325348.84,248.32,145902.77,407.91,174644.23,NA
251620105000054,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,107,395,3.69,2.44,543.57,321464.08,618.74,319385.89,265.09,178727.74,492.09,220302.52,NA
251620105000055,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,184,631,3.43,2.24,1580.88,1795267.33,1752.3,1688915.45,738.05,1151471.3,1326.6,1289367.88,NA
251620105000056,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,447,1659,3.71,2.58,463.53,188483.73,520.6,181962.97,245.33,125558.53,426.88,140996.52,NA
251620105000057,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,174,669,3.84,2.09,350.49,105334.27,381.16,102846.27,204.52,80343.27,333.97,87984.91,NA
251620105000059,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),5,0,68,216,3.18,2.24,486.94,142108,486.94,142108,279.27,104283.04,382.7,103314.85,NA
251620105000060,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,294,937,3.19,2.28,826.32,670264.05,858.43,668739.87,506.63,556338.92,767.87,642772.63,NA
251620105000061,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,304,1029,3.38,2.07,773.38,828923.45,830.76,842806.68,426.19,427996.6,673.46,509935.37,NA
251620105000062,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,206,825,4,2.26,3260.09,19606742.33,3308.27,19737754.8,1421.42,8385106.09,2236.37,11376690.56,NA
251620105000063,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,192,676,3.52,2.01,760.63,1047255.04,829.78,1085298.52,401.8,535903.13,662.34,711334.48,NA
251620105000064,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,199,736,3.7,1.71,713.87,292575.94,743.77,282538.64,402.05,255448.62,628.51,257004.42,NA
251620105000065,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,178,591,3.32,2.94,677.7,330864.22,705.44,324802.34,394.44,283136.72,616.69,305685.09,NA
251620105000066,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,178,611,3.43,1.67,734.67,733227.12,787.78,744461.45,430.43,389630.9,629.09,444644.06,NA
251620105000067,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,372,1338,3.6,2.27,554.04,273935.41,604.41,268379.66,306.95,191993.96,532.31,213026.14,NA
251620105000068,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,49,157,3.2,1.42,778.82,475420.65,1004.26,384234.85,685.39,578388.59,1083.09,482068.73,NA
251620105000069,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,262,968,3.69,2.46,333.47,294068.22,507.97,359686.86,275.6,192689.48,476.04,237504.66,NA
251620105000070,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,317,1089,3.44,2.28,400.38,114419.55,442.23,107848.93,261.89,111799.44,397.27,115817.14,NA
251620105000071,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,211,768,3.64,3.28,1418.1,6091865.24,1591.6,6563527.16,770.96,3092389.78,1245.68,4408325.6,NA
251620105000072,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,266,950,3.57,3.02,317.24,57148.14,366.9,47833.92,202.81,56606.09,346.24,46955.25,NA
251620105000073,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,79,260,3.29,2.47,353.7,111402.57,473.59,92055.83,214.73,81307.45,400.1,77295.18,NA
251620105000074,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,327,1281,3.92,4.22,264.47,88954.56,341.83,88528.59,176.97,85921.81,327.19,109746.5,NA
251620105000075,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,184,629,3.42,2.14,461.49,111199.23,502.46,100424.12,259.02,106190.99,427.8,103171.3,NA
251620105000076,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,386,1417,3.67,2.67,429.12,120730.76,500.43,105061.94,238.93,93450.39,423.58,87446.07,NA
251620105000077,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),1,0,84,293,3.49,2.83,355.95,56318.36,433.33,34716.67,220.13,59725.76,418.07,30432.67,NA
251620105000078,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,284,1043,3.67,2.14,489.65,275207.39,574.64,274132.79,260.66,157947.13,466.16,186732.96,NA
251620105000079,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),6,0,207,780,3.77,3.06,833.54,1194490.93,932.66,1244359.85,402.08,577126.22,752.76,817180.13,NA
251620105000080,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),8,0,107,331,3.09,1.59,225.65,113035.85,439,126491.96,170.1,79196.89,418.04,91086.76,NA
251620105000081,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2516201,SOUSA,251620105,SOUSA,25162010500,SOUSA,2516201e3,SOUSA (todos os setores),5,0,64,216,3.38,1.73,443.83,94696.62,481.44,84439.7,256.81,83070.68,385.22,75075.43,NA
251630005000001,2,Região Nordeste,25,Paraiba,2502,Borborema,25010,Cariri Ocidental,00,Municípios não pertencentes a estrutura de RM,2516300,SUMÉ,251630005,SUMÉ,25163000500,SUMÉ,25163e5,SUMÉ (todos os setores),1,0,232,632,2.72,2.25,747.41,825826.53,854.18,852731.92,541.25,647014.77,750.94,740437.63,NA
251630005000002,2,Região Nordeste,25,Paraiba,2502,Borborema,25010,Cariri Ocidental,00,Municípios não pertencentes a estrutura de RM,2516300,SUMÉ,251630005,SUMÉ,25163000500,SUMÉ,25163e5,SUMÉ (todos os setores),1,0,324,938,2.9,1.97,1288.13,7477508.64,1414.76,8035325.27,756.92,3609787.77,1151.66,5040270.85,NA
